ip_address,MTU,"Внутренняя температура (CPE (Eltex), Основной)",Время работы Eltex,Двусторонний коэффициент потерь пакетов класс PRE (IPP7),Двусторонний коэффициент потерь пакетов класс REA (IPP5),Двусторонний коэффициент потерь пакетов класс STD (IPP1),Двусторонняя вариация времени задержки класс PRE (IPP7),Двусторонняя вариация времени задержки класс REA (IPP5),Двусторонняя вариация времени задержки класс STD (IPP1),Двусторонняя задержка передачи пакетов класс PRE (IPP7),Двусторонняя задержка передачи пакетов класс REA (IPP5),Двусторонняя задержка передачи пакетов класс STD (IPP1),Двусторонняя сетевая задержка (сред.),Джиттер,Доступность,Доступность от соседнего Eltex,Загрузка канала (UDP трафик) в момент измерения пропускной способности (передача) / Измерять только в нерабочее время,Загрузка канала (UDP трафик) в момент измерения пропускной способности (прием) /  Измерять только в нерабочее время,Загрузка канала (входящая)[new],Загрузка канала (исходящая)[new],"Загрузка канала (передача), Кбит/с","Загрузка канала (прием), Кбит/с",Загрузка оперативной памяти CPE,Загрузка процессора CPE,"Коэффициент загрузки канала (передача), %","Коэффициент загрузки канала (прием), %",Потеря пакетов,Проверка фрагментации пакетов,Пропускная способность (передача),"Пропускная способность (передача), %",Пропускная способность (прием),"Пропускная способность (прием), %",Среднее время отклика,"Статус Downlink порта до СКЗИ (CPE Eltex, Основной)","Статус Uplink порта (CPE Eltex, Основной)",Тест доступности (ICMP Echo),timestamp,target
172.16.15.150,1800.0,55.0,357320.0,20.0,20.0,20.0,0.362,0.558,2.482,19.696,18.458000000000002,21.856,21.856,0.08,0.8214285714285714,0.8148148148148148,,,18222.006327819206,19990.698441654953,155.41199999999998,154.178,61.0,4.0,1.012,1.004,13.793103448275861,1.0,15722.0,100.0,15654.0,100.0,26.36,2.0,2.0,86.20689655172414,2024-12-17 21:30:00,1
172.16.15.150,0.0,55.0,357320.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,,,18222.006327819206,19990.698441654953,0.0,0.0,61.0,4.0,0.0,0.0,100.0,0.0,15722.0,100.0,15654.0,100.0,26.36,2.0,2.0,0.0,2024-12-17 22:00:00,1
172.16.15.150,0.0,55.0,357320.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,,,18222.006327819206,19990.698441654953,0.0,0.0,61.0,4.0,0.0,0.0,100.0,0.0,15722.0,100.0,15654.0,100.0,26.36,2.0,2.0,0.0,2024-12-17 22:30:00,1
172.16.15.150,0.0,28.0,2.0,83.33333333333333,83.33333333333333,83.33333333333333,0.006666666666666667,0.18333333333333335,0.006666666666666667,4.391666666666667,4.44,4.391666666666667,4.391666666666667,0.875,0.26666666666666666,0.23333333333333334,,,71478.7690738075,61039.44884334736,18.831666666666667,28.773333333333337,57.0,18.0,0.12333333333333334,0.18833333333333335,66.66666666666667,0.0,15722.0,100.0,15654.0,100.0,26.625,1.875,2.0,33.333333333333336,2024-12-17 23:00:00,1
172.16.15.150,1800.0,48.0,2.0,0.0,0.0,0.0,0.795,0.9916666666666667,3.846666666666667,21.988333333333333,23.433333333333334,24.83,24.83,0.0,1.0,1.0,,,22388.865352004133,43239.051200081165,682.7383333333333,147.90666666666667,57.0,3.5,4.445,0.9633333333333333,0.0,1.0,15722.0,100.0,15654.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-17 23:30:00,1
172.16.15.150,1800.0,52.0,62.0,0.0,0.0,0.0,1.8614285714285717,2.551428571428571,1.4428571428571428,26.122857142857146,25.395714285714288,26.187142857142856,26.187142857142856,0.03125,1.0,1.0,,,18310.27926357283,29365.564271524414,771.1157142857144,214.50571428571428,57.0,3.0,5.019999999999999,1.3985714285714284,0.0,1.0,15722.0,100.0,15654.0,100.0,26.125,2.0,2.0,100.0,2024-12-18 00:00:00,1
172.16.15.150,1800.0,53.5,62.0,0.0,0.0,0.0,0.96,0.565,0.39166666666666666,22.05333333333333,21.963333333333335,23.018333333333334,23.018333333333334,0.13333333333333333,1.0,1.0,,,19844.702915438746,20444.1583069801,149.99200000000002,179.342,57.0,3.5,0.976,1.166,0.0,1.0,15784.0,100.0,15667.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-18 00:30:00,1
172.16.15.150,1800.0,54.0,122.0,0.0,0.0,0.0,1.1083333333333334,0.9633333333333334,0.5950000000000001,22.099999999999998,20.908333333333335,20.781666666666666,20.781666666666666,0.09375,1.0,1.0,,,18589.13789465759,18640.062909968543,133.08333333333334,130.915,57.0,3.0,0.8683333333333333,0.8516666666666667,0.0,1.0,15784.0,100.0,15667.0,100.0,26.20689655172414,2.0,2.0,100.0,2024-12-18 01:00:00,1
172.16.15.150,1800.0,54.0,122.0,0.0,0.0,0.0,4.951666666666666,0.5283333333333333,0.6549999999999999,27.975000000000005,21.753333333333334,24.03333333333333,24.03333333333333,0.03333333333333333,1.0,1.0,,,18180.957960207314,18374.690031793543,182.56499999999997,139.065,57.0,3.0,1.1883333333333332,0.9049999999999999,0.0,1.0,15784.0,100.0,15667.0,100.0,26.0,2.0,2.0,100.0,2024-12-18 01:30:00,0
172.16.15.150,1800.0,54.5,182.0,0.0,0.0,0.0,1.615,0.7316666666666666,1.0016666666666667,23.853333333333335,25.266666666666666,23.57166666666667,23.57166666666667,0.1,1.0,1.0,,,32151.597947736656,19917.95782256789,157.635,142.6,57.0,3.5,1.0250000000000001,0.9283333333333333,0.0,1.0,15784.0,100.0,15667.0,100.0,26.03030303030303,2.0,2.0,100.0,2024-12-18 02:00:00,0
172.16.15.150,1800.0,55.0,182.0,0.0,0.0,0.0,1.154,0.63,0.9966666666666667,21.560000000000002,25.174,23.48,23.48,0.1,1.0,1.0,,,19970.761445245815,18470.224319050252,197.45000000000002,245.11666666666667,60.0,3.0,1.2866666666666666,1.5966666666666667,0.0,1.0,15784.0,100.0,15667.0,100.0,26.133333333333333,2.0,2.0,100.0,2024-12-18 02:30:00,0
172.16.15.150,1800.0,55.0,242.5,0.0,0.0,0.0,2.7733333333333334,0.44,0.488,22.013333333333335,22.93166666666667,23.85,23.85,0.13333333333333333,1.0,1.0,,,33881.306545445725,26141.727892884708,152.03833333333333,186.655,60.0,3.25,0.9883333333333333,1.2166666666666666,0.0,1.0,15784.0,100.0,15667.0,100.0,26.03030303030303,2.0,2.0,100.0,2024-12-18 03:00:00,0
172.16.15.150,1800.0,55.0,242.5,0.0,0.0,0.0,0.5583333333333333,1.89,1.02,22.02,26.099999999999998,22.23,22.23,0.03333333333333333,1.0,1.0,,,76419.1971466006,51097.85384459087,282.12833333333333,564.9816666666667,60.0,3.25,1.8366666666666667,3.6766666666666663,0.0,1.0,15784.0,100.0,15667.0,100.0,26.133333333333333,2.0,2.0,100.0,2024-12-18 03:30:00,0
172.16.15.150,1800.0,55.0,303.0,0.0,0.0,0.0,1.415,1.6933333333333334,0.4366666666666667,24.55333333333333,22.613333333333333,21.758333333333336,21.758333333333336,0.10344827586206896,1.0,1.0,,,201645.41997287248,251564.49590343115,2122.0433333333335,723.8166666666666,60.0,3.5,13.815,4.71,0.0,1.0,15784.0,100.0,15667.0,100.0,26.103448275862068,2.0,2.0,100.0,2024-12-18 04:00:00,0
172.16.15.150,1800.0,55.0,303.0,0.0,0.0,0.0,3.9083333333333337,0.7616666666666667,2.4433333333333334,24.563333333333333,21.986666666666665,22.985,22.985,0.3,1.0,1.0,,,195209.61481629958,317471.73771731934,2245.96,1114.63,60.0,3.5,14.621666666666668,7.256666666666667,0.0,1.0,15428.0,100.0,15392.0,100.0,27.566666666666666,2.0,2.0,100.0,2024-12-18 04:30:00,0
172.16.15.150,1800.0,55.0,363.0,0.0,0.0,0.0,2.9560000000000004,0.9880000000000001,0.088,22.572,22.562,22.22,22.22,0.1,1.0,1.0,,,247159.44065260328,450193.27719515434,2337.675,1101.145,60.0,4.0,15.2175,7.17,0.0,1.0,15428.0,100.0,15392.0,100.0,26.4,2.0,2.0,100.0,2024-12-18 05:00:00,0
172.16.15.150,1800.0,55.0,363.0,0.0,0.0,0.0,0.61,3.826666666666666,0.31833333333333336,24.896666666666665,24.55666666666667,21.89,21.89,0.2,1.0,1.0,,,230486.5295645976,627187.1862753634,5503.001666666667,1392.7300000000002,60.0,3.75,35.82666666666666,9.066666666666666,0.0,1.0,15428.0,100.0,15392.0,100.0,26.233333333333334,2.0,2.0,100.0,2024-12-18 05:30:00,0
172.16.15.150,1800.0,55.0,423.0,0.0,0.0,0.0,1.8016666666666665,3.5966666666666662,0.7749999999999999,23.185000000000002,24.551666666666666,25.136666666666667,25.136666666666667,0.1,1.0,1.0,,,281437.6635587421,537858.3613509072,4216.115000000001,3473.9950000000003,60.0,4.25,27.448333333333334,22.616666666666664,0.0,1.0,15428.0,100.0,15392.0,100.0,26.21212121212121,2.0,2.0,100.0,2024-12-18 06:00:00,0
172.16.15.150,1800.0,55.0,423.0,0.0,0.0,0.0,0.488,0.6300000000000001,2.3600000000000003,24.666,23.369999999999997,59.586,59.586,0.26666666666666666,1.0,1.0,,,308276.20422175643,747405.8885212261,4469.3099999999995,3048.808,60.0,4.0,29.095999999999997,19.848000000000003,0.0,1.0,15428.0,100.0,15392.0,100.0,28.133333333333333,2.0,2.0,100.0,2024-12-18 06:30:00,0
172.16.15.150,1800.0,55.0,483.0,0.0,0.0,0.0,1.5733333333333335,1.4616666666666667,0.8233333333333333,23.488333333333333,24.526666666666667,20.731666666666666,20.731666666666666,0.03333333333333333,1.0,1.0,,,217518.58737402622,571803.4489625924,4072.603333333333,1613.805,60.0,3.75,26.516666666666666,10.506666666666666,0.0,1.0,15428.0,100.0,15392.0,100.0,26.1,2.0,2.0,100.0,2024-12-18 07:00:00,0
172.16.15.150,1800.0,55.0,483.0,0.0,0.0,0.0,2.6950000000000003,2.9233333333333333,1.3916666666666666,26.481666666666666,24.243333333333336,22.395,22.395,0.1724137931034483,1.0,1.0,,,322772.8770701585,557669.6478456976,3165.0499999999997,2157.7599999999998,60.0,3.5,20.608333333333334,14.046666666666667,0.0,1.0,15428.0,100.0,15392.0,100.0,29.79310344827586,2.0,2.0,100.0,2024-12-18 07:30:00,0
172.16.15.150,1800.0,55.0,543.0,0.0,0.0,0.0,0.6857142857142857,4.322857142857143,0.35428571428571426,23.497142857142855,25.655714285714286,22.624285714285715,22.624285714285715,0.375,1.0,1.0,,,399814.31238530116,689845.1722406478,6313.24,3154.605714285714,60.0,4.0,41.10285714285714,20.537142857142857,0.625,1.0,15428.0,100.0,15392.0,100.0,27.84375,2.0,2.0,100.0,2024-12-18 08:00:00,0
172.16.15.150,1800.0,55.0,543.0,0.0,0.0,0.0,0.7400000000000001,0.20833333333333334,0.7783333333333333,24.441666666666666,21.74,24.58666666666667,24.58666666666667,2.566666666666667,1.0,1.0,,,344309.3115107594,780136.3810998767,4611.780000000001,4518.034,60.0,3.75,30.026,29.415999999999997,0.0,1.0,15016.0,97.76,14729.0,95.89,30.733333333333334,2.0,2.0,100.0,2024-12-18 08:30:00,0
172.16.15.150,1800.0,55.0,603.0,0.0,0.0,0.0,2.025,0.31,1.8816666666666666,24.138333333333335,23.938333333333333,24.183333333333334,24.183333333333334,0.4,1.0,1.0,,,339733.2046157046,651791.0578812452,4660.576666666667,2439.64,60.0,4.0,30.34,15.883333333333333,0.0,1.0,15016.0,97.76,14729.0,95.89,27.233333333333334,2.0,2.0,100.0,2024-12-18 09:00:00,0
172.16.15.150,1800.0,55.0,603.0,0.0,0.0,0.0,7.161666666666666,1.0483333333333333,1.4983333333333333,31.63,31.973333333333333,25.896666666666665,25.896666666666665,0.13333333333333333,1.0,1.0,,,296655.5249867761,629516.9116812588,5378.588333333333,3204.4666666666667,60.0,3.75,35.016666666666666,20.865,0.0,1.0,15016.0,97.76,14729.0,95.89,26.333333333333332,2.0,2.0,100.0,2024-12-18 09:30:00,0
172.16.15.150,1800.0,55.0,664.0,0.0,0.0,0.0,1.2433333333333334,0.09666666666666668,1.8150000000000002,23.666666666666668,25.066666666666666,27.166666666666668,27.166666666666668,0.06666666666666667,1.0,1.0,,,266785.9044245982,697698.4724917304,5310.650000000001,1482.5249999999999,60.0,4.0,34.57333333333333,9.653333333333334,0.0,1.0,15016.0,97.76,14729.0,95.89,26.4,2.0,2.0,100.0,2024-12-18 10:00:00,0
172.16.15.150,1800.0,55.0,664.0,0.0,0.0,0.0,2.654,0.09,2.0466666666666664,23.291999999999998,23.258000000000003,26.391666666666666,26.391666666666666,0.2,1.0,1.0,,,205469.73309842742,607785.4279881233,4561.331666666667,1250.1366666666665,60.0,4.0,29.694999999999997,8.138333333333334,0.0,1.0,15016.0,97.76,14729.0,95.89,26.433333333333334,2.0,2.0,100.0,2024-12-18 10:30:00,0
172.16.15.150,1800.0,55.0,724.0,0.0,0.0,0.0,3.938333333333333,0.05833333333333334,2.148,26.546666666666667,22.605,22.084,22.084,0.4482758620689655,1.0,1.0,,,190300.1919692536,468091.0316823504,4101.031666666667,2142.715,60.0,3.5,26.700000000000003,13.951666666666666,0.0,1.0,15016.0,97.76,14729.0,95.89,26.28125,2.0,2.0,100.0,2024-12-18 11:00:00,0
172.16.15.150,1800.0,55.0,724.0,0.0,0.0,0.0,2.5383333333333336,0.11666666666666665,1.4749999999999999,24.046666666666667,24.751666666666665,21.376666666666665,21.376666666666665,0.3333333333333333,1.0,1.0,,,192064.04499094564,371692.8029790427,3925.5266666666666,1199.118333333333,60.0,4.0,25.55666666666667,7.806666666666666,0.0,1.0,15016.0,97.76,14729.0,95.89,26.133333333333333,2.0,2.0,100.0,2024-12-18 11:30:00,0
172.16.15.150,1800.0,55.0,784.0,0.0,0.0,0.0,0.26499999999999996,0.06,2.3733333333333335,23.205,20.286666666666665,25.046666666666667,25.046666666666667,0.1,1.0,1.0,,,211227.35691528235,377672.4144087091,2756.786666666667,1927.0866666666668,60.0,3.5,17.948333333333334,12.546666666666667,0.0,1.0,15016.0,97.76,14729.0,95.89,26.066666666666666,2.0,2.0,100.0,2024-12-18 12:00:00,0
172.16.15.150,1800.0,55.0,784.0,0.0,0.0,0.0,2.0349999999999997,0.13,1.1900000000000002,23.63,22.598333333333333,21.21666666666667,21.21666666666667,0.06666666666666667,1.0,1.0,,,217657.67560519805,440300.9588078724,2613.4566666666665,1630.1633333333332,60.0,3.5,17.015,10.613333333333333,0.0,1.0,14673.0,95.53,15030.0,97.85,26.066666666666666,2.0,2.0,100.0,2024-12-18 12:30:00,0
172.16.15.150,1800.0,55.0,844.0,0.0,0.0,0.0,0.7316666666666668,0.085,0.8200000000000002,23.10166666666667,20.425,24.81833333333333,24.81833333333333,0.13333333333333333,1.0,1.0,,,204035.7519219383,605124.2388668185,4709.723333333333,2936.7433333333333,60.0,4.0,30.66333333333333,19.118333333333336,0.0,1.0,14673.0,95.53,15030.0,97.85,26.833333333333332,2.0,2.0,100.0,2024-12-18 13:00:00,0
172.16.15.150,1800.0,55.5,844.0,0.0,0.0,0.0,1.2216666666666667,1.9533333333333334,1.5566666666666666,26.179999999999996,20.216666666666665,23.471666666666668,23.471666666666668,0.1,1.0,1.0,,,147491.8223605655,311815.38730747596,4192.926666666666,1454.3999999999999,60.0,3.5,27.296666666666667,9.47,0.0,1.0,14673.0,95.53,15030.0,97.85,26.066666666666666,2.0,2.0,100.0,2024-12-18 13:30:00,0
172.16.15.150,1800.0,55.0,904.0,0.0,0.0,0.0,8.51,0.8666666666666666,2.5866666666666664,26.956666666666667,25.331666666666667,21.84166666666667,21.84166666666667,0.034482758620689655,1.0,1.0,,,192684.61697974414,430439.86402349523,3601.815,1590.51,60.0,3.75,23.448333333333334,10.356666666666667,0.0,1.0,14673.0,95.53,15030.0,97.85,26.24137931034483,2.0,2.0,100.0,2024-12-18 14:00:00,0
172.16.15.150,1800.0,55.0,904.0,0.0,0.0,0.0,2.155,1.9783333333333335,1.64,24.463333333333335,22.813333333333333,23.011666666666667,23.011666666666667,0.1,1.0,1.0,,,47740.25115584674,53881.40718114508,457.25333333333333,298.85833333333335,60.0,3.0,2.975,1.9466666666666665,0.0,1.0,14673.0,95.53,15030.0,97.85,26.033333333333335,2.0,2.0,100.0,2024-12-18 14:30:00,0
172.16.15.150,1800.0,55.0,964.0,0.0,0.0,0.0,0.84,0.6083333333333333,0.5716666666666667,22.051666666666666,23.814999999999998,20.715,20.715,0.03333333333333333,1.0,1.0,,,57700.853873924476,51259.21675895915,368.98,228.25,60.0,3.5,2.401666666666667,1.4866666666666666,0.0,1.0,14673.0,95.53,15030.0,97.85,26.02857142857143,2.0,2.0,100.0,2024-12-18 15:00:00,0
172.16.15.150,1800.0,55.0,964.0,0.0,0.0,0.0,0.4716666666666667,4.176666666666667,1.8683333333333334,24.616666666666664,25.221666666666664,21.66333333333333,21.66333333333333,0.03333333333333333,1.0,1.0,,,41526.51340427869,49408.388321885475,321.7383333333333,224.16,60.0,3.25,2.0933333333333333,1.46,0.0,1.0,14673.0,95.53,15030.0,97.85,26.032258064516128,2.0,2.0,100.0,2024-12-18 15:30:00,0
172.16.15.150,1800.0,55.5,1024.0,0.0,0.0,0.0,0.3142857142857142,0.4442857142857143,0.6585714285714286,23.187142857142856,22.610000000000003,24.81142857142857,24.81142857142857,0.0,1.0,1.0,,,31124.202744857077,47968.235994472154,414.08,234.78142857142856,60.0,3.25,2.697142857142857,1.5271428571428571,0.0,1.0,14673.0,95.53,15030.0,97.85,26.0625,2.0,2.0,100.0,2024-12-18 16:00:00,0
172.16.15.150,1800.0,55.0,1024.0,0.0,0.0,0.0,0.05833333333333333,0.48,1.3783333333333336,22.771666666666665,22.709999999999997,23.545,23.545,0.0,1.0,1.0,,,30379.14770804031,44114.98055552638,267.28200000000004,175.66199999999998,60.0,3.0,1.738,1.144,0.0,1.0,15734.0,100.0,15675.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-18 16:30:00,0
172.16.15.150,1800.0,55.5,1084.0,0.0,0.0,0.0,0.11,1.295,0.9833333333333334,23.733333333333334,24.38166666666667,23.176666666666666,23.176666666666666,0.20689655172413793,1.0,1.0,,,26373.00176122897,40370.207124029184,312.7183333333333,190.84333333333333,60.0,3.0,2.0366666666666666,1.2416666666666667,0.0,1.0,15734.0,100.0,15675.0,100.0,26.17241379310345,2.0,2.0,100.0,2024-12-18 17:00:00,0
172.16.15.150,1800.0,55.0,1084.0,0.0,0.0,0.0,0.13833333333333334,5.306666666666667,4.173333333333334,21.595,26.444999999999997,25.8,25.8,0.03333333333333333,1.0,1.0,,,25402.76089958243,39910.168547252935,335.87166666666667,205.73666666666668,60.0,3.25,2.1866666666666665,1.34,0.0,1.0,15734.0,100.0,15675.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-18 17:30:00,0
172.16.15.150,1800.0,55.5,1144.0,0.0,0.0,0.0,0.075,0.4083333333333334,1.4100000000000001,21.483333333333334,23.98,22.313333333333333,22.313333333333333,0.23333333333333334,1.0,1.0,,,25250.35778919872,39857.52958966929,299.97166666666664,164.59666666666666,60.0,3.0,1.9533333333333334,1.07,0.0,1.0,15734.0,100.0,15675.0,100.0,26.1,2.0,2.0,100.0,2024-12-18 18:00:00,0
172.16.15.150,1800.0,55.5,1144.0,0.0,0.0,0.0,0.144,1.9,0.9649999999999999,23.512,25.715999999999998,21.95,21.95,0.0,1.0,1.0,,,25171.341393348863,39949.15749884516,268.25333333333333,158.06,60.0,3.0,1.745,1.0283333333333333,0.0,1.0,15734.0,100.0,15675.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-18 18:30:00,0
172.16.15.150,1800.0,55.0,1204.0,0.0,0.0,0.0,0.09000000000000001,0.5650000000000001,1.864,22.768333333333334,24.078333333333333,26.804000000000002,26.804000000000002,0.03333333333333333,1.0,1.0,,,25236.219533489573,38065.61006721919,319.5933333333333,214.32333333333335,60.0,3.0,2.08,1.3949999999999998,0.0,1.0,15734.0,100.0,15675.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-18 19:00:00,0
172.16.15.150,1800.0,55.0,1204.0,0.0,0.0,0.0,0.049999999999999996,2.316666666666667,0.7466666666666667,22.731666666666666,23.896666666666665,23.133333333333336,23.133333333333336,0.06666666666666667,1.0,1.0,,,23655.003670374295,42478.538480863885,263.86,173.20333333333335,60.0,3.5,1.7183333333333335,1.1283333333333332,0.0,1.0,15734.0,100.0,15675.0,100.0,26.1,2.0,2.0,100.0,2024-12-18 19:30:00,0
172.16.15.150,1800.0,55.5,1264.0,0.0,0.0,0.0,0.060000000000000005,0.965,0.6716666666666667,25.145,24.09,22.128333333333334,22.128333333333334,0.10344827586206896,1.0,1.0,,,32530.683990634323,33933.79698386872,277.78,135.83333333333334,60.0,3.0,1.8083333333333333,0.8850000000000001,0.0,1.0,15734.0,100.0,15675.0,100.0,26.06896551724138,2.0,2.0,100.0,2024-12-18 20:00:00,0
172.16.15.150,1800.0,55.0,1264.0,0.0,0.0,0.0,0.06999999999999999,3.236666666666667,2.1616666666666666,19.296666666666667,23.168333333333333,23.209999999999997,23.209999999999997,0.06666666666666667,1.0,1.0,,,44321.63237250795,36953.13214696152,234.36166666666668,124.09166666666665,60.0,3.25,1.5266666666666666,0.8083333333333332,0.0,1.0,15566.0,100.0,15748.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-18 20:30:00,0
172.16.15.150,1800.0,55.0,1327.0,0.0,0.0,0.0,0.0775,0.10250000000000001,1.4925,22.7625,24.2975,21.7425,21.7425,0.16666666666666666,1.0,1.0,,,32471.3797274633,34030.614672181975,257.045,135.73250000000002,60.0,3.0,1.675,0.8825,0.0,1.0,15566.0,100.0,15748.0,100.0,26.12121212121212,2.0,2.0,100.0,2024-12-18 21:00:00,0
172.16.15.150,1800.0,55.0,1327.0,0.0,0.0,0.0,0.06,0.86,1.24,20.343333333333334,21.78,23.536666666666665,23.536666666666665,0.13333333333333333,1.0,1.0,,,42187.47635332811,34730.955395344856,268.736,216.32799999999997,60.0,3.25,1.748,1.4060000000000001,0.0,1.0,15566.0,100.0,15748.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-18 21:30:00,0
172.16.15.150,1800.0,55.0,1387.0,0.0,0.0,0.0,0.11666666666666668,1.1216666666666668,0.215,21.646666666666665,22.09,23.731666666666666,23.731666666666666,0.05714285714285714,1.0,1.0,,,23672.72934769643,34364.70007468343,290.14000000000004,209.6783333333333,60.0,3.25,1.89,1.365,0.0,1.0,15566.0,100.0,15748.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-18 22:00:00,0
172.16.15.150,1800.0,55.0,1387.0,0.0,0.0,0.0,0.09166666666666667,1.9516666666666669,1.7316666666666667,21.511666666666667,21.723333333333333,23.33,23.33,0.06451612903225806,1.0,1.0,,,22867.22813665896,33657.10054224365,241.785,136.12333333333333,60.0,3.5,1.575,0.8866666666666667,0.0,1.0,15566.0,100.0,15748.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-18 22:30:00,0
172.16.15.150,1800.0,55.0,1447.0,0.0,0.0,0.0,0.06833333333333334,0.8716666666666667,0.8066666666666666,23.83,25.578333333333333,24.22666666666667,24.22666666666667,0.0,1.0,1.0,,,24034.228115117312,34368.60107812504,229.05499999999998,170.20166666666668,60.0,3.5,1.4916666666666665,1.1083333333333334,0.0,1.0,15566.0,100.0,15748.0,100.0,26.03448275862069,2.0,2.0,100.0,2024-12-18 23:00:00,0
172.16.15.150,1800.0,55.0,1447.0,0.0,0.0,0.0,0.08,3.35,0.9533333333333335,21.62,27.386666666666667,24.34,24.34,0.0,1.0,1.0,,,23736.989844490923,34252.42484954756,237.39,121.94,60.0,3.25,1.5466666666666666,0.7933333333333333,0.0,1.0,15566.0,100.0,15748.0,100.0,26.0,2.0,2.0,100.0,2024-12-18 23:30:00,0
172.16.15.150,1800.0,55.0,1507.0,0.0,0.0,0.0,0.07714285714285715,1.4042857142857144,2.1814285714285715,22.16857142857143,23.044285714285714,23.25714285714286,23.25714285714286,0.0625,1.0,1.0,,,26349.211082116934,40412.17607394583,244.60833333333335,141.99833333333333,60.0,3.0,1.5933333333333335,0.9266666666666666,0.0,1.0,15566.0,100.0,15748.0,100.0,26.15625,2.0,2.0,100.0,2024-12-19 00:00:00,0
172.16.15.150,1800.0,55.0,1507.0,0.0,0.0,0.0,0.11,1.1233333333333333,2.858333333333333,24.083333333333332,23.541666666666668,26.485,26.485,0.03333333333333333,1.0,1.0,,,26222.343056907186,36062.85441450339,235.6357142857143,143.00714285714284,60.0,3.0,1.5314285714285716,0.9314285714285715,0.0,1.0,15741.0,100.0,15553.0,100.0,26.0,2.0,2.0,100.0,2024-12-19 00:30:00,0
172.16.15.150,1800.0,55.0,1567.0,0.0,0.0,0.0,0.04833333333333334,1.9800000000000002,1.145,22.593333333333334,23.07166666666667,22.166666666666668,22.166666666666668,0.0,1.0,1.0,,,24827.411067224915,34647.492315748146,293.244,259.584,60.0,3.25,1.9100000000000001,1.69,0.0,1.0,15741.0,100.0,15553.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-19 01:00:00,0
172.16.15.150,1800.0,55.0,1567.0,0.0,0.0,0.0,0.28,0.19666666666666666,1.1266666666666667,22.633333333333336,20.626666666666665,22.26,22.26,0.0,1.0,1.0,,,25563.315027799785,35357.86321597246,301.2,206.90333333333334,60.5,3.0,1.9616666666666667,1.3483333333333334,0.0,1.0,15741.0,100.0,15553.0,100.0,26.1,2.0,2.0,100.0,2024-12-19 01:30:00,0
172.16.15.150,1800.0,55.0,1627.0,0.0,0.0,0.0,0.08333333333333333,3.521666666666667,0.8066666666666666,20.441666666666666,27.615,21.84166666666667,21.84166666666667,0.0,1.0,1.0,,,26361.64079289722,35416.58234720419,270.6566666666667,197.97,60.0,3.25,1.7633333333333334,1.2883333333333333,0.0,1.0,15741.0,100.0,15553.0,100.0,26.166666666666668,2.0,2.0,100.0,2024-12-19 02:00:00,0
172.16.15.150,1800.0,55.0,1627.0,0.0,0.0,0.0,0.13999999999999999,2.366,0.835,23.326,20.41,20.796666666666667,20.796666666666667,0.034482758620689655,1.0,1.0,,,56270.19724474938,38300.41513047937,273.27500000000003,172.93833333333336,60.0,3.5,1.78,1.1266666666666667,0.0,1.0,15741.0,100.0,15553.0,100.0,26.103448275862068,2.0,2.0,100.0,2024-12-19 02:30:00,0
172.16.15.150,1800.0,55.0,1687.0,0.0,0.0,0.0,0.06,0.09499999999999999,1.862,22.566666666666666,21.444999999999997,24.392000000000003,24.392000000000003,0.03333333333333333,1.0,1.0,,,55742.86222722485,40178.363298441705,280.25166666666667,1098.865,60.0,3.0,1.8216666666666665,7.153333333333333,0.0,1.0,15741.0,100.0,15553.0,100.0,26.1,2.0,2.0,100.0,2024-12-19 03:00:00,0
172.16.15.150,1800.0,55.0,1687.0,0.0,0.0,0.0,0.065,2.375,0.19333333333333336,23.485,26.176666666666666,23.915000000000003,23.915000000000003,0.03333333333333333,1.0,1.0,,,153401.11103415673,138082.52488889542,467.1133333333334,559.3116666666666,60.0,3.25,3.0400000000000005,3.641666666666667,0.0,1.0,15741.0,100.0,15553.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-19 03:30:00,0
172.16.15.150,1800.0,55.0,1747.0,0.0,0.0,0.0,0.15333333333333335,0.49833333333333335,1.3416666666666668,22.955,24.778333333333336,23.38,23.38,0.06666666666666667,1.0,1.0,,,173450.46602828815,199183.7507401832,2466.3333333333335,915.5983333333334,60.0,3.5,16.054999999999996,5.96,0.0,1.0,15741.0,100.0,15553.0,100.0,26.133333333333333,2.0,2.0,100.0,2024-12-19 04:00:00,0
