equipment,ip_address,incident_time
77212-s-terra29,198.18.128.18,2024-10-21 21:06:11
77212-s-terra29,198.18.128.18,2024-10-21 21:06:11
21014-Eltex1,172.16.26.106,2024-10-21 20:20:19
21001-Eltex1,172.16.14.86,2024-10-21 20:20:14
21013-Eltex1,172.16.26.98,2024-10-21 19:40:35
21004-Eltex1,172.16.14.98,2024-10-21 20:00:33
21008-Eltex1,172.16.14.114,2024-10-21 20:45:14
21009-Eltex2,172.20.14.118,2024-10-21 20:50:14
21008-Eltex1,172.16.14.114,2024-10-21 21:34:13
21012-Eltex2,172.20.14.126,2024-10-21 20:55:15
21004-Eltex2,172.20.14.98,2024-10-21 21:00:14
21011-Eltex1,172.16.25.82,2024-10-21 21:00:15
46017-Eltex2,172.20.10.14,2024-10-21 21:46:14
21009-Eltex1,172.16.14.118,2024-10-21 21:05:13
21014-Eltex2,172.20.26.106,2024-10-21 21:05:20
67003-Eltex2,172.20.8.230,2024-10-21 21:05:16
21008-Eltex2,172.20.14.114,2024-10-21 21:05:14
21007-Eltex2,172.20.14.110,2024-10-21 21:10:15
21003-Eltex2,172.20.14.94,2024-10-21 21:15:16
21011-Eltex1,172.16.25.82,2024-10-21 20:30:33
16011-Eltex1,172.16.13.146,2024-10-21 22:26:16
78125-Eltex1,172.16.32.146,2024-10-21 22:33:13
64016-Eltex1,172.16.13.42,2024-10-21 22:44:13
77148-Eltex1,172.16.1.158,2024-10-21 22:45:15
78125-s-terra1,198.18.34.146,2024-10-21 22:49:14
21001-Eltex2,172.20.14.86,2024-10-21 22:51:13
75002-Eltex2,172.20.23.82,2024-10-21 22:55:13
86014-Eltex2,172.20.19.158,2024-10-21 23:10:14
02018-s-terra1,198.18.17.198,2024-10-21 23:14:13
16011-Eltex1,172.16.13.146,2024-10-21 23:46:17
86026-Eltex1,172.16.19.202,2024-10-21 22:20:33
31012-Eltex2,172.20.10.70,2024-10-22 00:10:13
34031-Eltex1,172.16.34.66,2024-10-22 00:24:10
78125-Eltex1,172.16.32.146,2024-10-22 00:42:13
78125-s-terra1,198.18.34.146,2024-10-22 00:48:13
31012-Eltex2,172.20.10.70,2024-10-22 01:11:13
86045-Eltex1,172.16.30.98,2024-10-22 01:22:16
32007-Eltex1,172.16.9.62,2024-10-22 01:34:13
32006-Eltex1,172.16.9.58,2024-10-22 01:34:13
34031-Eltex1,172.16.34.66,2024-10-22 02:02:10
64016-s-terra1,198.18.15.42,2024-10-22 02:00:33
75018-Eltex2,172.20.23.146,2024-10-22 02:09:14
64016-Eltex1,172.16.13.42,2024-10-22 02:10:17
64016-Eltex2,172.20.13.42,2024-10-22 02:10:17
31017-Eltex2,172.20.27.134,2024-10-22 02:18:13
77214-Eltex2,172.20.1.62,2024-10-22 02:34:13
86014-Eltex2,172.20.19.158,2024-10-22 03:00:20
86014-Eltex2,172.20.19.158,2024-10-22 03:00:20
45007-Eltex2,172.20.30.34,2024-10-22 03:10:15
44002-Eltex2,172.20.5.242,2024-10-22 03:10:13
78125-s-terra1,198.18.34.146,2024-10-22 03:12:15
78125-s-terra1,198.18.34.146,2024-10-22 03:31:14
78125-s-terra1,198.18.34.146,2024-10-22 04:17:15
78125-Eltex1,172.16.32.146,2024-10-22 04:26:14
65002-Eltex1,172.16.24.182,2024-10-22 04:42:15
65002-Eltex1,172.16.24.182,2024-10-22 05:03:14
52036-Eltex1,172.16.17.86,2024-10-22 05:28:13
45007-Eltex2,172.20.30.34,2024-10-22 05:57:16
31017-Eltex2,172.20.27.134,2024-10-22 06:10:13
24024-Eltex2,172.20.22.130,2024-10-22 06:14:14
86045-Eltex1,172.16.30.98,2024-10-22 06:20:33
86045-Eltex2,172.20.30.98,2024-10-22 06:20:33
86045-s-terra1,198.18.32.98,2024-10-22 01:21:07
65002-Eltex1,172.16.24.182,2024-10-22 06:35:13
77090-Eltex2,172.20.1.106,2024-10-22 05:10:34
77250-Eltex1,172.16.3.82,2024-10-22 07:07:13
03009-Eltex1,172.16.25.126,2024-10-22 07:35:13
27019-Eltex2,172.20.24.70,2024-10-22 07:40:14
63046-Eltex1,172.16.28.50,2024-10-22 08:44:17
78043-Eltex2,172.20.8.42,2024-10-22 09:19:15
27018-Eltex2,172.20.24.66,2024-10-22 08:35:20
86042-Eltex2,172.20.29.250,2024-10-22 09:25:19
78043-Eltex2,172.20.8.42,2024-10-22 09:29:15
27019-Eltex2,172.20.24.70,2024-10-22 08:50:14
61017-Eltex1,172.16.10.146,2024-10-22 09:35:14
59008-Eltex2,172.20.17.210,2024-10-22 09:37:13
77226-Eltex1,172.16.1.58,2024-10-22 09:41:16
52035-Eltex1,172.16.17.82,2024-10-22 09:47:16
72043-Eltex1,172.16.29.122,2024-10-22 09:58:17
52035-Eltex1,172.16.17.82,2024-10-22 09:59:16
50138-Eltex2,172.20.29.178,2024-10-22 09:59:18
63008-Eltex1,172.16.14.254,2024-10-22 10:04:13
77027-Eltex2,172.20.1.250,2024-10-22 09:30:14
77088-Eltex2,172.20.0.234,2024-10-22 09:30:15
77109-Eltex1,172.16.24.218,2024-10-22 09:30:15
77075-Eltex2,172.20.1.50,2024-10-22 09:30:15
77075-Eltex2,172.20.1.50,2024-10-22 10:17:13
77027-Eltex2,172.20.1.250,2024-10-22 09:35:14
77088-Eltex2,172.20.0.234,2024-10-22 09:35:14
77109-Eltex1,172.16.24.218,2024-10-22 09:35:14
77169-Eltex1,172.16.1.226,2024-10-22 09:35:14
77075-Eltex2,172.20.1.50,2024-10-22 09:35:14
77075-Eltex2,172.20.1.50,2024-10-22 09:35:14
81001-Eltex2,172.20.31.174,2024-10-22 10:27:15
81002-Eltex2,172.20.31.178,2024-10-22 10:27:15
61015-Eltex2,172.20.10.138,2024-10-22 10:27:14
61001-Eltex2,172.20.10.86,2024-10-22 10:27:15
61012-Eltex1,172.16.10.126,2024-10-22 10:27:12
61014-Eltex2,172.20.10.134,2024-10-22 10:27:13
61023-Eltex2,172.20.10.170,2024-10-22 10:27:13
61027-Eltex2,172.20.10.186,2024-10-22 10:27:14
61046-Eltex2,172.20.26.218,2024-10-22 10:27:13
61051-Eltex2,172.20.33.186,2024-10-22 10:27:10
54041-Eltex1,172.16.20.114,2024-10-22 10:34:13
77264-Eltex2,172.20.27.86,2024-10-22 10:42:14
77088-Eltex2,172.20.0.234,2024-10-22 10:46:13
77088-Eltex2,172.20.0.234,2024-10-22 10:46:13
51018-Eltex2,172.20.28.98,2024-10-22 10:45:13
77109-Eltex1,172.16.24.218,2024-10-22 11:00:13
72043-Eltex1,172.16.29.122,2024-10-22 10:59:16
75011-Eltex2,172.20.23.118,2024-10-22 10:58:12
77109-Eltex1,172.16.24.218,2024-10-22 11:01:13
63008-Eltex1,172.16.14.254,2024-10-22 11:11:13
77109-Eltex1,172.16.24.218,2024-10-22 11:13:12
77109-Eltex1,172.16.24.218,2024-10-22 11:15:12
52002-s-terra1,198.18.18.206,2024-10-22 11:16:18
75017-Eltex2,172.20.23.142,2024-10-22 11:25:14
61023-Eltex2,172.20.10.170,2024-10-22 11:27:13
23054-Eltex2,172.20.29.170,2024-10-22 11:27:13
23045-Eltex2,172.20.27.2,2024-10-22 11:27:15
23055-Eltex2,172.20.30.74,2024-10-22 11:27:17
77027-Eltex2,172.20.1.250,2024-10-22 11:28:15
32010-Eltex2,172.20.32.126,2024-10-22 11:28:13
77109-Eltex1,172.16.24.218,2024-10-22 11:37:12
23041-Eltex1,172.16.26.58,2024-10-22 11:47:13
77088-Eltex2,172.20.0.234,2024-10-22 11:05:15
77109-Eltex1,172.16.24.218,2024-10-22 11:05:15
77148-Eltex1,172.16.1.158,2024-10-22 11:45:14
77075-Eltex2,172.20.1.50,2024-10-22 11:05:15
77027-Eltex2,172.20.1.250,2024-10-22 11:51:16
59024-Eltex1,172.16.18.18,2024-10-22 11:51:19
77027-Eltex2,172.20.1.250,2024-10-22 11:52:15
59024-Eltex1,172.16.18.18,2024-10-22 11:55:15
78043-s-terra2,198.18.138.42,2024-10-22 10:06:05
78043-Eltex2,172.20.8.42,2024-10-22 11:10:19
50138-Eltex2,172.20.29.178,2024-10-22 11:50:20
77109-Eltex1,172.16.24.218,2024-10-22 12:10:12
77109-Eltex1,172.16.24.218,2024-10-22 12:10:12
61029-Eltex2,172.20.10.194,2024-10-22 12:12:16
77088-Eltex2,172.20.0.234,2024-10-22 12:15:13
77088-Eltex2,172.20.0.234,2024-10-22 12:15:13
77109-Eltex1,172.16.24.218,2024-10-22 12:23:13
77109-Eltex1,172.16.24.218,2024-10-22 12:23:13
77075-s-terra2,198.18.131.50,2024-10-22 12:21:14
61029-Eltex2,172.20.10.194,2024-10-22 12:36:15
77090-Eltex2,172.20.1.106,2024-10-22 11:10:32
71027-Eltex1,172.16.30.214,2024-10-22 12:45:12
77264-Eltex2,172.20.27.86,2024-10-22 12:40:38
77075-Eltex2,172.20.1.50,2024-10-22 13:06:13
77027-s-terra2,198.18.131.250,2024-10-22 13:13:13
77088-Eltex2,172.20.0.234,2024-10-22 13:14:13
77088-Eltex2,172.20.0.234,2024-10-22 13:14:13
77109-Eltex1,172.16.24.218,2024-10-22 12:35:15
77075-Eltex2,172.20.1.50,2024-10-22 12:35:15
52055-Eltex1,172.16.30.10,2024-10-22 13:20:17
78043-s-terra2,198.18.138.42,2024-10-22 13:20:17
78043-Eltex2,172.20.8.42,2024-10-22 13:25:13
86042-Eltex2,172.20.29.250,2024-10-22 13:40:39
76002-Eltex1,172.16.5.174,2024-10-22 13:50:14
78043-s-terra2,198.18.138.42,2024-10-22 13:53:15
78043-Eltex2,172.20.8.42,2024-10-22 13:55:15
77075-Eltex2,172.20.1.50,2024-10-22 13:58:13
77075-Eltex2,172.20.1.50,2024-10-22 13:58:13
77109-Eltex1,172.16.24.218,2024-10-22 14:00:13
23041-Eltex1,172.16.26.58,2024-10-22 14:00:13
77109-Eltex1,172.16.24.218,2024-10-22 14:01:13
77109-Eltex1,172.16.24.218,2024-10-22 14:01:13
23041-Eltex1,172.16.26.58,2024-10-22 13:45:41
78043-s-terra2,198.18.138.42,2024-10-22 14:05:15
63008-Eltex1,172.16.14.254,2024-10-22 14:29:14
24001-Eltex1,172.16.22.38,2024-10-22 14:37:13
63008-Eltex1,172.16.14.254,2024-10-22 14:44:13
52055-Eltex1,172.16.30.10,2024-10-22 14:45:21
52055-Eltex2,172.20.30.10,2024-10-22 14:45:21
63032-Eltex1,172.16.15.94,2024-10-22 14:55:13
63008-Eltex1,172.16.14.254,2024-10-22 15:11:13
77027-Eltex2,172.20.1.250,2024-10-22 14:40:13
77088-Eltex2,172.20.0.234,2024-10-22 14:40:13
77109-Eltex1,172.16.24.218,2024-10-22 14:40:14
77075-Eltex2,172.20.1.50,2024-10-22 14:40:14
78043-s-terra2,198.18.138.42,2024-10-22 15:26:14
77088-Eltex2,172.20.0.234,2024-10-22 14:45:15
77109-Eltex1,172.16.24.218,2024-10-22 14:45:15
77075-Eltex2,172.20.1.50,2024-10-22 14:45:15
78043-s-terra2,198.18.138.42,2024-10-22 15:31:16
63032-Eltex1,172.16.15.94,2024-10-22 15:37:13
77014-Eltex2,172.20.1.202,2024-10-22 16:11:13
78043-s-terra2,198.18.138.42,2024-10-22 16:12:15
38021-Eltex2,172.20.22.242,2024-10-22 15:00:38
78043-Eltex2,172.20.8.42,2024-10-22 16:35:14
16011-Eltex1,172.16.13.146,2024-10-22 16:39:15
78043-s-terra2,198.18.138.42,2024-10-22 16:46:16
33014-Eltex2,172.20.30.178,2024-10-22 16:49:15
25002-Eltex2,172.20.24.114,2024-10-22 17:03:16
25007-Eltex2,172.20.24.134,2024-10-22 17:03:12
25005-Eltex2,172.20.24.126,2024-10-22 17:03:14
25003-Eltex2,172.20.24.118,2024-10-22 17:03:13
25014-Eltex2,172.20.24.162,2024-10-22 17:03:17
25016-Eltex2,172.20.24.170,2024-10-22 17:03:17
76002-Eltex1,172.16.5.174,2024-10-22 17:04:14
51005-Eltex2,172.20.6.242,2024-10-22 17:06:13
78043-s-terra2,198.18.138.42,2024-10-22 17:40:16
77090-Eltex2,172.20.1.106,2024-10-22 17:00:38
78043-s-terra2,198.18.138.42,2024-10-22 18:35:15
78043-s-terra2,198.18.138.42,2024-10-22 18:39:14
66040-Eltex2,172.20.18.194,2024-10-22 18:05:16
78043-s-terra2,198.18.138.42,2024-10-22 18:53:17
36019-Eltex2,172.20.12.110,2024-10-22 18:20:20
36019-Eltex1,172.16.12.110,2024-10-22 18:25:20
64025-Eltex2,172.20.13.74,2024-10-22 18:30:15
11002-Eltex1,172.16.6.130,2024-10-22 19:19:15
78043-s-terra2,198.18.138.42,2024-10-22 19:27:15
29016-Eltex1,172.16.31.186,2024-10-22 19:33:13
78043-Eltex2,172.20.8.42,2024-10-22 18:55:19
78043-Eltex2,172.20.8.42,2024-10-22 19:42:15
63039-Eltex1,172.16.15.122,2024-10-22 19:00:15
78043-s-terra2,198.18.138.42,2024-10-22 20:02:16
78043-s-terra2,198.18.138.42,2024-10-22 20:15:16
78043-s-terra2,198.18.138.42,2024-10-22 20:22:17
78043-s-terra2,198.18.138.42,2024-10-22 20:30:17
50017-Eltex1,172.16.2.186,2024-10-22 20:32:14
77284-Eltex2,172.20.30.78,2024-10-22 20:34:14
78043-s-terra2,198.18.138.42,2024-10-22 20:39:16
78043-s-terra2,198.18.138.42,2024-10-22 20:47:16
77284-Eltex2,172.20.30.78,2024-10-22 20:48:14
77284-Eltex2,172.20.30.78,2024-10-22 20:53:14
78043-s-terra2,198.18.138.42,2024-10-22 21:26:14
50017-s-terra1,198.18.4.186,2024-10-22 21:30:13
50017-Eltex1,172.16.2.186,2024-10-22 21:30:13
50017-Eltex2,172.20.2.186,2024-10-22 21:30:13
53005-Eltex2,172.20.6.206,2024-10-22 20:50:15
78043-s-terra2,198.18.138.42,2024-10-22 21:36:16
77088-Eltex2,172.20.0.234,2024-10-22 21:37:13
78043-s-terra2,198.18.138.42,2024-10-22 21:45:17
77090-Eltex2,172.20.1.106,2024-10-22 20:20:37
42026-Eltex2,172.20.21.158,2024-10-22 22:01:13
74007-Eltex1,172.16.15.242,2024-10-22 22:06:14
02031-Eltex2,172.20.29.110,2024-10-22 22:06:14
74003-Eltex1,172.16.15.230,2024-10-22 22:06:12
74009-Eltex1,172.16.16.42,2024-10-22 22:06:13
74013-Eltex2,172.20.16.10,2024-10-22 22:06:14
74024-Eltex1,172.16.16.50,2024-10-22 22:06:14
02026-Eltex2,172.20.25.206,2024-10-22 22:06:15
74005-Eltex1,172.16.15.250,2024-10-22 22:06:14
74010-Eltex1,172.16.15.254,2024-10-22 22:06:16
74034-Eltex2,172.20.26.154,2024-10-22 22:06:14
74004-Eltex1,172.16.15.234,2024-10-22 22:06:14
74012-Eltex1,172.16.16.6,2024-10-22 22:06:17
74018-Eltex1,172.16.16.30,2024-10-22 22:06:15
74020-Eltex1,172.16.16.38,2024-10-22 22:06:13
74027-Eltex1,172.16.16.62,2024-10-22 22:06:16
74033-Eltex1,172.16.26.62,2024-10-22 22:06:14
74039-Eltex1,172.16.29.230,2024-10-22 22:06:15
74008-Eltex1,172.16.15.246,2024-10-22 22:06:14
74011-Eltex2,172.20.16.2,2024-10-22 22:06:15
74023-Eltex1,172.16.16.46,2024-10-22 22:06:14
74029-Eltex1,172.16.16.66,2024-10-22 22:06:18
74032-Eltex1,172.16.26.26,2024-10-22 22:06:13
74038-Eltex1,172.16.29.130,2024-10-22 22:06:17
74015-Eltex1,172.16.16.18,2024-10-22 22:06:14
74031-Eltex1,172.16.16.74,2024-10-22 22:06:14
74037-Eltex1,172.16.29.10,2024-10-22 22:06:17
74035-Eltex1,172.16.27.122,2024-10-22 22:06:15
74030-Eltex1,172.16.19.122,2024-10-22 22:06:15
74040-Eltex1,172.16.31.58,2024-10-22 22:06:12
74022-Eltex1,172.16.18.14,2024-10-22 22:06:12
74001-Eltex1,172.16.15.222,2024-10-22 22:06:13
74043-Eltex1,172.16.33.18,2024-10-22 22:06:14
74041-Eltex1,172.16.32.118,2024-10-22 22:06:13
74042-Eltex1,172.16.32.234,2024-10-22 22:06:15
78043-s-terra2,198.18.138.42,2024-10-22 22:11:16
78043-Eltex2,172.20.8.42,2024-10-22 21:35:20
78043-s-terra2,198.18.138.42,2024-10-22 22:44:16
78043-s-terra2,198.18.138.42,2024-10-22 23:04:16
21007-Eltex1,172.16.14.110,2024-10-22 23:11:17
21009-Eltex1,172.16.14.118,2024-10-22 23:11:12
21012-Eltex1,172.16.14.126,2024-10-22 23:11:16
21003-Eltex1,172.16.14.94,2024-10-22 23:12:13
21014-Eltex1,172.16.26.106,2024-10-22 23:11:16
21013-Eltex1,172.16.26.98,2024-10-22 23:11:14
21015-Eltex1,172.16.26.230,2024-10-22 23:11:14
21004-Eltex1,172.16.14.98,2024-10-22 23:11:15
21011-Eltex1,172.16.25.82,2024-10-22 23:12:13
21001-Eltex1,172.16.14.86,2024-10-22 23:11:12
21008-Eltex1,172.16.14.114,2024-10-22 23:11:12
21016-Eltex1,172.16.32.122,2024-10-22 23:12:13
24001-Eltex1,172.16.22.38,2024-10-22 23:37:13
24001-Eltex1,172.16.22.38,2024-10-22 23:44:13
77264-Eltex2,172.20.27.86,2024-10-22 23:45:14
24001-Eltex1,172.16.22.38,2024-10-22 23:48:13
78043-s-terra2,198.18.138.42,2024-10-22 23:56:16
40011-Eltex2,172.20.33.138,2024-10-23 00:01:11
50042-Eltex1,172.16.4.78,2024-10-23 00:15:17
35010-Eltex2,172.20.6.42,2024-10-23 00:16:13
35014-s-terra2,198.18.136.58,2024-10-23 00:16:17
78043-Eltex2,172.20.8.42,2024-10-22 23:25:19
78043-s-terra2,198.18.138.42,2024-10-22 23:25:19
78043-s-terra2,198.18.138.42,2024-10-23 00:13:16
78043-s-terra2,198.18.138.42,2024-10-23 00:15:16
23050-Eltex1,172.16.27.154,2024-10-23 00:17:13
60006-Eltex2,172.20.30.106,2024-10-23 00:16:15
78043-Eltex2,172.20.8.42,2024-10-23 00:23:26
78043-s-terra2,198.18.138.42,2024-10-23 00:25:16
24030-Eltex2,172.20.22.154,2024-10-23 00:27:12
23048-Eltex1,172.16.27.118,2024-10-23 00:41:17
78043-s-terra2,198.18.138.42,2024-10-23 00:42:14
78043-s-terra2,198.18.138.42,2024-10-23 00:51:16
54036-Eltex1,172.16.20.90,2024-10-23 01:30:11
31016-Eltex2,172.20.26.22,2024-10-23 02:00:15
25004-Eltex2,172.20.24.122,2024-10-23 00:50:33
25019-Eltex1,172.16.28.102,2024-10-23 02:27:14
27003-Eltex1,172.16.24.6,2024-10-23 02:30:15
28017-s-terra2,198.18.163.10,2024-10-23 02:37:16
47011-Eltex2,172.20.7.118,2024-10-23 02:44:13
39011-Eltex2,172.20.9.34,2024-10-23 02:44:15
78094-Eltex2,172.20.26.158,2024-10-23 02:44:14
78089-Eltex2,172.20.25.170,2024-10-23 02:44:13
39003-Eltex1,172.16.25.86,2024-10-23 02:44:16
47012-Eltex2,172.20.7.122,2024-10-23 02:44:14
47004-Eltex1,172.16.7.90,2024-10-23 02:44:12
60003-Eltex2,172.20.6.218,2024-10-23 02:44:13
53005-Eltex2,172.20.6.206,2024-10-23 02:45:14
54036-Eltex1,172.16.20.90,2024-10-23 02:45:12
35010-Eltex2,172.20.6.42,2024-10-23 02:45:14
35014-Eltex2,172.20.6.58,2024-10-23 02:45:13
25019-Eltex2,172.20.28.102,2024-10-23 02:45:14
78043-Eltex2,172.20.8.42,2024-10-23 02:10:19
78043-s-terra2,198.18.138.42,2024-10-23 03:05:14
02031-Eltex2,172.20.29.110,2024-10-23 03:30:21
02031-Eltex2,172.20.29.110,2024-10-23 03:30:21
02026-Eltex2,172.20.25.206,2024-10-23 03:34:14
74039-Eltex1,172.16.29.230,2024-10-23 03:30:20
74039-Eltex1,172.16.29.230,2024-10-23 03:30:20
74038-Eltex1,172.16.29.130,2024-10-23 03:30:20
74038-Eltex1,172.16.29.130,2024-10-23 03:30:20
74038-Eltex2,172.20.29.130,2024-10-23 03:30:20
74038-Eltex2,172.20.29.130,2024-10-23 03:30:20
74037-Eltex1,172.16.29.10,2024-10-23 03:30:20
74037-Eltex1,172.16.29.10,2024-10-23 03:30:20
74040-Eltex1,172.16.31.58,2024-10-23 03:30:20
74040-Eltex1,172.16.31.58,2024-10-23 03:30:20
74043-Eltex1,172.16.33.18,2024-10-23 03:30:20
74043-Eltex1,172.16.33.18,2024-10-23 03:30:20
74043-Eltex2,172.20.33.18,2024-10-23 03:30:20
74042-Eltex1,172.16.32.234,2024-10-23 03:30:20
74042-Eltex1,172.16.32.234,2024-10-23 03:30:20
74042-Eltex2,172.20.32.234,2024-10-23 03:30:20
64024-Eltex2,172.20.13.70,2024-10-23 03:46:14
78043-Eltex2,172.20.8.42,2024-10-23 03:50:22
54043-Eltex1,172.16.20.118,2024-10-23 03:57:18
78043-s-terra2,198.18.138.42,2024-10-23 04:01:16
78043-s-terra2,198.18.138.42,2024-10-23 04:10:16
78043-s-terra2,198.18.138.42,2024-10-23 04:15:16
74003-Eltex1,172.16.15.230,2024-10-23 04:20:12
74009-Eltex1,172.16.16.42,2024-10-23 04:20:12
74013-Eltex2,172.20.16.10,2024-10-23 04:20:13
74024-Eltex1,172.16.16.50,2024-10-23 04:20:13
74005-Eltex1,172.16.15.250,2024-10-23 04:20:13
74010-Eltex1,172.16.15.254,2024-10-23 04:20:15
74034-Eltex2,172.20.26.154,2024-10-23 04:20:13
74004-Eltex1,172.16.15.234,2024-10-23 04:20:13
74012-Eltex1,172.16.16.6,2024-10-23 04:20:16
74018-Eltex1,172.16.16.30,2024-10-23 04:20:13
74020-Eltex1,172.16.16.38,2024-10-23 04:20:12
74027-Eltex1,172.16.16.62,2024-10-23 04:20:15
74033-Eltex1,172.16.26.62,2024-10-23 04:20:13
74008-Eltex1,172.16.15.246,2024-10-23 04:20:12
74011-Eltex2,172.20.16.2,2024-10-23 04:20:14
74023-Eltex1,172.16.16.46,2024-10-23 04:20:14
74007-Eltex1,172.16.15.242,2024-10-23 04:20:13
74029-Eltex1,172.16.16.66,2024-10-23 04:20:16
74032-Eltex1,172.16.26.26,2024-10-23 04:20:12
74015-Eltex1,172.16.16.18,2024-10-23 04:20:13
74031-Eltex1,172.16.16.74,2024-10-23 04:20:13
74031-s-terra1,198.18.18.74,2024-10-23 04:20:13
74030-Eltex1,172.16.19.122,2024-10-23 04:20:14
74022-Eltex1,172.16.18.14,2024-10-23 04:20:12
74001-Eltex1,172.16.15.222,2024-10-23 04:20:13
74010-Eltex1,172.16.15.254,2024-10-23 04:05:38
74027-Eltex1,172.16.16.62,2024-10-23 04:05:33
74033-Eltex1,172.16.26.62,2024-10-23 04:05:41
74011-Eltex2,172.20.16.2,2024-10-23 04:20:15
74022-Eltex1,172.16.18.14,2024-10-23 04:05:34
74013-s-terra2,198.18.146.10,2024-10-23 05:05:14
74010-Eltex1,172.16.15.254,2024-10-23 05:04:16
74012-Eltex1,172.16.16.6,2024-10-23 05:04:17
74027-Eltex1,172.16.16.62,2024-10-23 05:04:16
74023-s-terra1,198.18.18.46,2024-10-23 05:05:14
74007-s-terra1,198.18.17.242,2024-10-23 05:04:17
74029-Eltex1,172.16.16.66,2024-10-23 05:04:18
74015-s-terra1,198.18.18.18,2024-10-23 05:05:14
74031-s-terra1,198.18.18.74,2024-10-23 05:05:13
74030-s-terra1,198.18.21.122,2024-10-23 05:05:15
74001-s-terra1,198.18.17.222,2024-10-23 05:05:13
74031-s-terra1,198.18.18.74,2024-10-23 05:06:17
42002-Eltex2,172.20.21.62,2024-10-23 05:11:13
78043-s-terra2,198.18.138.42,2024-10-23 05:25:14
42002-Eltex1,172.16.21.62,2024-10-23 05:33:14
39010-Eltex2,172.20.9.30,2024-10-23 06:19:16
03009-Eltex1,172.16.25.126,2024-10-23 06:22:14
39010-Eltex2,172.20.9.30,2024-10-23 06:34:15
78043-s-terra2,198.18.138.42,2024-10-23 06:44:16
78043-s-terra2,198.18.138.42,2024-10-23 07:01:16
78043-s-terra2,198.18.138.42,2024-10-23 07:09:16
63008-Eltex1,172.16.14.254,2024-10-23 07:14:13
78043-s-terra2,198.18.138.42,2024-10-23 07:16:17
78043-s-terra2,198.18.138.42,2024-10-23 07:21:16
77264-Eltex2,172.20.27.86,2024-10-23 07:36:14
77088-s-terra2,198.18.130.234,2024-10-23 07:38:15
77109-s-terra1,198.18.26.218,2024-10-23 07:38:17
02026-Eltex2,172.20.25.206,2024-10-23 07:41:14
03009-Eltex1,172.16.25.126,2024-10-23 07:43:14
65002-Eltex2,172.20.24.182,2024-10-23 07:55:14
72043-s-terra1,198.18.31.122,2024-10-23 08:01:17
65002-Eltex1,172.16.24.182,2024-10-23 07:59:16
02026-Eltex1,172.16.25.206,2024-10-23 08:09:13
63008-Eltex1,172.16.14.254,2024-10-23 08:18:14
25004-Eltex2,172.20.24.122,2024-10-23 06:50:34
78043-Eltex2,172.20.8.42,2024-10-23 08:24:20
78043-Eltex2,172.20.8.42,2024-10-23 08:29:31
78043-Eltex2,172.20.8.42,2024-10-23 08:34:14
78043-s-terra2,198.18.138.42,2024-10-23 08:34:15
78043-s-terra2,198.18.138.42,2024-10-23 08:20:42
16011-Eltex1,172.16.13.146,2024-10-23 08:39:15
25019-Eltex1,172.16.28.102,2024-10-23 08:42:13
38017-Eltex2,172.20.22.226,2024-10-23 08:46:12
77247-Eltex2,172.20.4.90,2024-10-23 08:49:16
11005-Eltex2,172.20.6.142,2024-10-23 08:52:13
77247-Eltex2,172.20.4.90,2024-10-23 08:56:15
56022-Eltex1,172.16.25.226,2024-10-23 09:07:13
59008-Eltex2,172.20.17.210,2024-10-23 09:16:14
23055-Eltex1,172.16.30.74,2024-10-23 09:27:18
63008-Eltex1,172.16.14.254,2024-10-23 09:29:14
02026-Eltex1,172.16.25.206,2024-10-23 09:40:19
02026-Eltex2,172.20.25.206,2024-10-23 09:40:19
02026-Eltex2,172.20.25.206,2024-10-23 09:40:20
11012-Eltex2,172.20.31.106,2024-10-23 09:45:21
32010-Eltex2,172.20.32.126,2024-10-23 09:45:13
13010-Eltex2,172.20.33.2,2024-10-23 09:51:13
64022-Eltex1,172.16.13.62,2024-10-23 10:10:14
73009-s-terra2,198.18.160.166,2024-10-23 10:23:15
24038-Eltex2,172.20.29.206,2024-10-23 10:26:17
78043-s-terra2,198.18.138.42,2024-10-23 10:30:16
24027-Eltex2,172.20.22.142,2024-10-23 10:35:13
50069-Eltex2,172.20.3.26,2024-10-23 10:35:17
50070-Eltex2,172.20.3.22,2024-10-23 10:35:18
50138-Eltex2,172.20.29.178,2024-10-23 10:35:19
59008-Eltex2,172.20.17.210,2024-10-23 10:49:14
78043-s-terra2,198.18.138.42,2024-10-23 10:50:15
16007-Eltex1,172.16.13.130,2024-10-23 10:58:15
78043-Eltex2,172.20.8.42,2024-10-23 09:40:41
78043-s-terra2,198.18.138.42,2024-10-23 09:40:41
78043-s-terra2,198.18.138.42,2024-10-23 11:00:16
32006-Eltex1,172.16.9.58,2024-10-23 11:02:13
72033-Eltex2,172.20.19.94,2024-10-23 11:09:12
23055-Eltex1,172.16.30.74,2024-10-23 11:05:20
24027-Eltex1,172.16.22.142,2024-10-23 11:11:13
61029-Eltex2,172.20.10.194,2024-10-23 11:15:14
78043-Eltex2,172.20.8.42,2024-10-23 10:30:20
86065-Eltex1,172.16.34.6,2024-10-23 11:15:10
72033-Eltex1,172.16.19.94,2024-10-23 11:17:13
38023-Eltex2,172.20.22.250,2024-10-23 11:18:15
78043-Eltex2,172.20.8.42,2024-10-23 11:30:14
77282-s-terra2,198.18.159.210,2024-10-23 11:33:14
78043-s-terra2,198.18.138.42,2024-10-23 11:34:14
56022-Eltex1,172.16.25.226,2024-10-23 11:51:13
